mammo_path,ultrasound_path,label,split,ultrasound_mask_path,ultrasound_roi_path,roi_status,roi_bbox
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\56fc4476e431eac2f1bc6291b9c78210.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\normal (15).png,benign,test,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\normal\normal (15)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\test\benign\000354_normal_15_roi.png,fallback_full_image,
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\malignant\5e25359359311565e44e3db75ceb341e.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (174).png,malignant,test,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (174)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\test\malignant\000355_malignant_174_roi.png,roi_crop,"123,23,492,266"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\94b5ea45032756a4b3b58abeee84ff8b.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\test\benign\benign (408).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (408)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000356_benign_408_roi.png,roi_crop,"63,51,467,173"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\validation\benign\3dcb8b1b0ae8925844843c15e3658c2b.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\normal (69).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\normal\normal (69)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000357_normal_69_roi.png,fallback_full_image,
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\ce5902005b02a9d2b9f4510c3f49ae6a.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\test\benign\normal (19).png,benign,test,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\normal\normal (19)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\test\benign\000358_normal_19_roi.png,fallback_full_image,
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\ff343353cb7d8e629e228620ca3fa99b.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (193).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (193)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000359_benign_193_roi.png,roi_crop,"463,201,570,284"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\test\benign\dca0a14c4d27192ee030435fc88af383.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (305).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (305)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000360_benign_305_roi.png,roi_crop,"196,56,335,122"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\892b57c3d937b8d6614cc18d9ed6e87b.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\validation\benign\benign (306).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (306)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000361_benign_306_roi.png,roi_crop,"124,113,419,200"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\59ff5b0e232a7408986dbe0b6d7b8e36.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (201).png,benign,validation,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (201)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\validation\benign\000362_benign_201_roi.png,roi_crop,"150,149,401,227"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\test\malignant\0734a9dc7d6d89e8c91458545afeef9d.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\test\malignant\malignant (188).png,malignant,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (188)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\malignant\000363_malignant_188_roi.png,roi_crop,"136,32,522,383"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\9082e47fd414737a084e6df9591977c1.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (254).png,benign,validation,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (254)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\validation\benign\000364_benign_254_roi.png,roi_crop,"228,88,288,124"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\9ed934a6455ec762305f60f09afd3c91.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\normal (8).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\normal\normal (8)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000365_normal_8_roi.png,fallback_full_image,
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\a4940f4a5e68cc3f959039fc7a7101fa.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\normal (130).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\normal\normal (130)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000366_normal_130_roi.png,fallback_full_image,
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\validation\benign\62a6686ae6673ef25116af0849724089.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (258).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (258)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000367_benign_258_roi.png,roi_crop,"207,40,322,121"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\test\malignant\1371cabdfe2afcbe30cf48047395c641.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\test\malignant\malignant (89).png,malignant,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (89)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\malignant\000368_malignant_89_roi.png,roi_crop,"0,48,785,398"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\068ca95564b6363ad81e32775d1be92a.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\validation\benign\benign (189).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (189)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000369_benign_189_roi.png,roi_crop,"180,86,283,132"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\633dcc96945815db2ec0647dede53b68.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (419).png,benign,validation,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (419)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\validation\benign\000370_benign_419_roi.png,roi_crop,"56,88,335,180"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\validation\malignant\f8bbdcf948609aea0b384583364379e5.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (13).png,malignant,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (13)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\malignant\000371_malignant_13_roi.png,roi_crop,"1,65,370,200"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\test\benign\ea5264c88c6643c5f9c31777477dd26a.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (436).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (436)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000372_benign_436_roi.png,roi_crop,"79,23,352,207"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\malignant\f1b0fbd4eebff392ed4b9886034c29ca.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (164).png,malignant,validation,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (164)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\validation\malignant\000373_malignant_164_roi.png,roi_crop,"0,0,536,472"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\malignant\20dfb3774ef8e9ee1fa642dfab995292.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (128).png,malignant,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (128)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\malignant\000374_malignant_128_roi.png,roi_crop,"0,0,574,402"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\test\benign\e370813e02637f7e8f3c6951b4ad2184.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (410).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (410)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000375_benign_410_roi.png,roi_crop,"0,47,348,222"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\malignant\b90a0d1dcb980a1d0dd62562ae015305.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (21).png,malignant,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (21)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\malignant\000376_malignant_21_roi.png,roi_crop,"0,0,298,324"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\validation\malignant\9c17baacaeb80482b4ce778e64b792f5.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\validation\malignant\malignant (122).png,malignant,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (122)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\malignant\000377_malignant_122_roi.png,roi_crop,"49,55,501,319"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\validation\malignant\f9326c0d08afc3d402d21dd075feed3b.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (195).png,malignant,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (195)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\malignant\000378_malignant_195_roi.png,roi_crop,"71,66,474,370"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\validation\benign\43de56f7b3ed382b1b9a9d80231b8330.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\test\benign\benign (47).png,benign,test,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (47)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\test\benign\000379_benign_47_roi.png,roi_crop,"558,110,646,162"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\validation\malignant\4b9618d7a794a67ec6b53a187254b700.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (155).png,malignant,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (155)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\malignant\000380_malignant_155_roi.png,roi_crop,"119,17,456,288"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\b12c86c822f6e4234818106ecbe103d5.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (120).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (120)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000381_benign_120_roi.png,roi_crop,"63,159,134,212"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\validation\benign\6cae821775219730e5f01918f572c98d.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\normal (33).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\normal\normal (33)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000382_normal_33_roi.png,fallback_full_image,
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\test\benign\429e5faa7b84c51088f9605c481c74d9.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (182).png,benign,validation,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (182)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\validation\benign\000383_benign_182_roi.png,roi_crop,"324,52,402,132"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\malignant\b84c938e5d6e25da98625dbba840b521.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (50).png,malignant,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (50)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\malignant\000384_malignant_50_roi.png,roi_crop,"168,0,449,272"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\5803f15ff3e9b83d1567dc4f55eb4796.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (375).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (375)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000385_benign_375_roi.png,roi_crop,"149,74,524,270"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\test\benign\143158a5108b6081cd48b894fb074eb7.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\test\benign\benign (138).png,benign,validation,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (138)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\validation\benign\000386_benign_138_roi.png,roi_crop,"404,74,493,119"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\test\benign\1da453ee209c222a29bedea02143deb1.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\validation\benign\benign (135).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (135)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000387_benign_135_roi.png,roi_crop,"184,45,354,179"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\test\benign\858878aa4f6c8cec5823891e1e9d3a2b.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (63).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (63)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000388_benign_63_roi.png,roi_crop,"273,241,379,321"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\34a56cbc4d766321be73699819a84042.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (235).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (235)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000389_benign_235_roi.png,roi_crop,"236,178,556,326"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\malignant\e751e5a947089704457741eea74c2280.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (86).png,malignant,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (86)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\malignant\000390_malignant_86_roi.png,roi_crop,"4,78,679,424"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\validation\benign\e3ba831628c057a62568e89e8dfdc233.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\normal (124).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\normal\normal (124)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000391_normal_124_roi.png,fallback_full_image,
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\21746116eb466e3b49d1107e173bb0f7.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (80).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (80)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000392_benign_80_roi.png,roi_crop,"99,55,481,398"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\malignant\00be38a5c0566291168fe381ba0028e6.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\validation\malignant\malignant (24).png,malignant,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (24)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\malignant\000393_malignant_24_roi.png,roi_crop,"61,47,506,413"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\515c077b02dc4c9e3891331dfdee7b7c.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\test\benign\benign (195).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (195)_mask.png;C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (195)_mask_1.png;C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (195)_mask_2.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000394_benign_195_roi.png,roi_crop,"0,110,728,561"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\malignant\b782203ed69e33c6589b504c1bef50ee.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (141).png,malignant,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (141)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\malignant\000395_malignant_141_roi.png,roi_crop,"190,71,524,183"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\malignant\4bedc4697d4a92230ba840a09c82d590.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (69).png,malignant,validation,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (69)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\validation\malignant\000396_malignant_69_roi.png,roi_crop,"192,70,547,253"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\e66831bbb44bb233879d1f5053406e99.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\validation\benign\benign (372).png,benign,test,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (372)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\test\benign\000397_benign_372_roi.png,roi_crop,"77,60,351,225"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\09583f0b988a2663d51f97fca5c3e2f1.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (84).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (84)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000398_benign_84_roi.png,roi_crop,"296,77,791,311"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\validation\malignant\fde1086cce41c66b9efc68270f537837.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (140).png,malignant,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (140)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\malignant\000399_malignant_140_roi.png,roi_crop,"198,0,545,229"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\ad7bd0f422d1efc35b52da47479f60cc.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (1).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (1)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000400_benign_1_roi.png,roi_crop,"281,131,345,162"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\fae50db4b8bfc26e8726bff3ba93503c.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\validation\benign\benign (325).png,benign,test,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (325)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\test\benign\000401_benign_325_roi.png,roi_crop,"274,180,383,245"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\eb64ab293f964ef9e695a5e39c5694cd.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (368).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (368)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000402_benign_368_roi.png,roi_crop,"107,93,266,196"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\malignant\b95641a993217e0ad74fe10d2304c3d9.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (152).png,malignant,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (152)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\malignant\000403_malignant_152_roi.png,roi_crop,"106,20,775,496"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\malignant\e9f60c6702fa4dfe424362daa1b95e46.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (153).png,malignant,test,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (153)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\test\malignant\000404_malignant_153_roi.png,roi_crop,"0,0,635,523"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\43dca6482f4b7aed48e5164715fd8f80.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\normal (88).png,benign,validation,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\normal\normal (88)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\validation\benign\000405_normal_88_roi.png,fallback_full_image,
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\validation\benign\ed21f1707a660a92988fb1020bc31a45.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\normal (79).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\normal\normal (79)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000406_normal_79_roi.png,fallback_full_image,
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\test\malignant\ad50a0920f06e7bf2ff5ea7e4eda123a.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (170).png,malignant,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (170)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\malignant\000407_malignant_170_roi.png,roi_crop,"0,31,555,345"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\51542a7861ce420071928da59a86f694.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\test\benign\benign (294).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (294)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000408_benign_294_roi.png,roi_crop,"194,156,468,272"
